cell_value,time_slot_id,error_data,category_code,seasonally_adj,data_type_code,time,us
0.6,0,yes,44X72,yes,E_SM,2017-10,1
0.5,0,yes,44X72,yes,E_SM,2017-11,1
0.5,0,yes,44X72,yes,E_SM,2017-12,1
9.4,0,yes,44819,yes,E_SM,2017-01,1
10.1,0,yes,44819,yes,E_SM,2017-02,1
10.3,0,yes,44819,yes,E_SM,2017-03,1
9.9,0,yes,44819,yes,E_SM,2017-04,1
9.6,0,yes,44819,yes,E_SM,2017-05,1
8.5,0,yes,44819,yes,E_SM,2017-06,1
9.5,0,yes,44819,yes,E_SM,2017-07,1
10.8,0,yes,44819,yes,E_SM,2017-08,1
8.9,0,yes,44819,yes,E_SM,2017-09,1
8.9,0,yes,44819,yes,E_SM,2017-10,1
7.5,0,yes,44819,yes,E_SM,2017-11,1
6.1,0,yes,44819,yes,E_SM,2017-12,1
4.9,0,yes,7224,yes,E_SM,2017-01,1
4.9,0,yes,7224,yes,E_SM,2017-02,1
