monthly_sales,category_code,time,category_name,high_level_category,is_subset
7475.0,452112E,2023-01-01,Discount Department Stores,Department Stores,True
5813.0,443142,2023-01-01,Electronics Stores,Electronics and Appliance Stores,True
7476.0,44814,2023-01-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
NULL,442299,2023-01-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
82291.0,722,2023-01-01,Food Services and Drinking Places,Food Services and Drinking Places,False
68375.0,44511,2023-01-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
105096.0,454,2023-01-01,Nonstore Retailers,Nonstore Retailers,False
577644.0,44Z72,2023-01-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
1536.0,45112,2023-01-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
NULL,44811,2023-01-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
66326.0,452,2023-01-01,General Merchandise Stores,General Merchandise Stores,False
1209.0,45322,2023-01-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
36722.0,72251X,2023-01-01,Limited Service Eating Places,Food Services and Drinking Places,True
35195.0,444,2023-01-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
7529.0,45299,2023-01-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
2361.0,4482,2023-01-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
78858.0,445,2023-01-01,Food and Beverage Stores,Food and Beverage Stores,False
460301.0,44W72,2023-01-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
113705.0,4400C,2023-01-01,GAFO,Retail Trade and Food Services,True
2804.0,44413,2023-01-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
107536.0,441X,2023-01-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
30768.0,4441,2023-01-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
57044.0,4529,2023-01-01,Other General Merchandise Stores,Other General Merchandise Stores,False
11369.0,442,2023-01-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
101714.0,4411,2023-01-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
NULL,4422,2023-01-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
627609.0,44X72,2023-01-01,Retail Trade and Food Services,Retail Trade and Food Services,False
49515.0,45291,2023-01-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
71701.0,4451,2023-01-01,Grocery Stores,Food and Beverage Stores,True
89133.0,44111,2023-01-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
6165.0,4421,2023-01-01,Furniture Stores,Furniture and Home Furnishings Stores,True
12581.0,44112,2023-01-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
9807.0,4413,2023-01-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
1584.0,44819,2023-01-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
NULL,44831,2023-01-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
1172.0,44412,2023-01-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
117343.0,441,2023-01-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
427975.0,4400A,2023-01-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
12672.0,453,2023-01-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
1721.0,443141,2023-01-01,Household Appliance Stores,Electronics and Appliance Stores,True
9282.0,4521E,2023-01-01,Department Stores,Department Stores,False
NULL,44831,2023-02-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
47284.0,45291,2023-02-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
118206.0,441,2023-02-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
14251.0,4481,2023-02-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
10919.0,442,2023-02-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
1257.0,45322,2023-02-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
4590.0,45431,2023-02-01,Fuel Dealers,Gasoline Stations,True
2009.0,4532,2023-02-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
441288.0,44W72,2023-02-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
63761.0,44511,2023-02-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
64211.0,452,2023-02-01,General Merchandise Stores,General Merchandise Stores,False
2698.0,44413,2023-02-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
1198.0,44412,2023-02-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
9588.0,4413,2023-02-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
12241.0,453,2023-02-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
87771.0,44111,2023-02-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
67024.0,4451,2023-02-01,Grocery Stores,Food and Beverage Stores,True
606884.0,44X72,2023-02-01,Retail Trade and Food Services,Retail Trade and Food Services,False
101847.0,4411,2023-02-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
488678.0,44Y72,2023-02-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
2102.0,452111E,2023-02-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
NULL,44811,2023-02-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
17777.0,4423X,2023-02-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
108618.0,441X,2023-02-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
74164.0,445,2023-02-01,Food and Beverage Stores,Food and Beverage Stores,False
80666.0,722,2023-02-01,Food Services and Drinking Places,Food Services and Drinking Places,False
7481.0,45299,2023-02-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
34065.0,444,2023-02-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
6858.0,443,2023-02-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
71544.0,7225,2023-02-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
14076.0,44112,2023-02-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
752.0,45321,2023-02-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
559494.0,44Z72,2023-02-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
27217.0,44611,2023-02-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
7344.0,452112E,2023-02-01,Discount Department Stores,Department Stores,True
9446.0,4521E,2023-02-01,Department Stores,Department Stores,False
1460.0,45112,2023-02-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
111422.0,4400C,2023-02-01,GAFO,Retail Trade and Food Services,True
3998.0,45111,2023-02-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
NULL,442299,2023-02-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
20666.0,448,2023-02-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
5219.0,443142,2023-02-01,Electronics Stores,Electronics and Appliance Stores,True
47390.0,447,2023-02-01,Gasoline Stations,Gasoline Stations,False
32735.0,446,2023-02-01,Health and Personal Care Stores,Health and Personal Care Stores,False
1639.0,443141,2023-02-01,Household Appliance Stores,Electronics and Appliance Stores,True
1888.0,45330,2023-02-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
NULL,4422,2023-02-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
7682.0,44814,2023-02-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
526218.0,44000,2023-02-01,Retail Trade,Retail Trade and Food Services,True
6759.0,451,2023-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
98004.0,454,2023-02-01,Nonstore Retailers,Nonstore Retailers,False
1719.0,44819,2023-02-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
54765.0,4529,2023-02-01,Other General Merchandise Stores,Other General Merchandise Stores,False
561.0,451211,2023-02-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
87568.0,4541,2023-02-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
2529.0,44812,2023-02-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
408012.0,4400A,2023-02-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
35851.0,72251X,2023-02-01,Limited Service Eating Places,Food Services and Drinking Places,True
5985.0,4421,2023-02-01,Furniture Stores,Furniture and Home Furnishings Stores,True
2699.0,4482,2023-02-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
29568.0,4441,2023-02-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
5068.0,4453,2023-02-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
120738.0,4411,2023-03-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
72939.0,4451,2023-03-01,Grocery Stores,Food and Beverage Stores,True
1476.0,45322,2023-03-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
5161.0,45111,2023-03-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
1491.0,44412,2023-03-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
8203.0,451,2023-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
30449.0,44611,2023-03-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
36645.0,446,2023-03-01,Health and Personal Care Stores,Health and Personal Care Stores,False
103509.0,44111,2023-03-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
98825.0,4541,2023-03-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
7508.0,443,2023-03-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
36073.0,4441,2023-03-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
24510.0,448,2023-03-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
5642.0,4453,2023-03-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
4413.0,45431,2023-03-01,Fuel Dealers,Gasoline Stations,True
596.0,451211,2023-03-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
109820.0,454,2023-03-01,Nonstore Retailers,Nonstore Retailers,False
17537.0,4481,2023-03-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
140983.0,441,2023-03-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
551718.0,44Y72,2023-03-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
1859.0,443141,2023-03-01,Household Appliance Stores,Electronics and Appliance Stores,True
124263.0,4400C,2023-03-01,GAFO,Retail Trade and Food Services,True
69256.0,452,2023-03-01,General Merchandise Stores,General Merchandise Stores,False
1631.0,45112,2023-03-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
54314.0,447,2023-03-01,Gasoline Stations,Gasoline Stations,False
92353.0,722,2023-03-01,Food Services and Drinking Places,Food Services and Drinking Places,False
69410.0,44511,2023-03-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
80812.0,445,2023-03-01,Food and Beverage Stores,Food and Beverage Stores,False
860.0,45321,2023-03-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
2184.0,45330,2023-03-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
NULL,44811,2023-03-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
638387.0,44Z72,2023-03-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
2336.0,4532,2023-03-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
17229.0,44112,2023-03-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
459365.0,4400A,2023-03-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
129711.0,441X,2023-03-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
5649.0,443142,2023-03-01,Electronics Stores,Electronics and Appliance Stores,True
8470.0,45299,2023-03-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
8311.0,452112E,2023-03-01,Discount Department Stores,Department Stores,True
41869.0,444,2023-03-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
NULL,4422,2023-03-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
19958.0,4423X,2023-03-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
3367.0,4482,2023-03-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
58650.0,4529,2023-03-01,Other General Merchandise Stores,Other General Merchandise Stores,False
50180.0,45291,2023-03-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
12450.0,442,2023-03-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
6777.0,4421,2023-03-01,Furniture Stores,Furniture and Home Furnishings Stores,True
600348.0,44000,2023-03-01,Retail Trade,Retail Trade and Food Services,True
NULL,44831,2023-03-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
3156.0,44812,2023-03-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
497404.0,44W72,2023-03-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
9812.0,44814,2023-03-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
81606.0,7225,2023-03-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
11272.0,4413,2023-03-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
13978.0,453,2023-03-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
692701.0,44X72,2023-03-01,Retail Trade and Food Services,Retail Trade and Food Services,False
2295.0,452111E,2023-03-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
1906.0,44819,2023-03-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
10606.0,4521E,2023-03-01,Department Stores,Department Stores,False
NULL,442299,2023-03-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
41469.0,72251X,2023-03-01,Limited Service Eating Places,Food Services and Drinking Places,True
3362.0,44413,2023-03-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
1495.0,45322,2023-04-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
582.0,451211,2023-04-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
